station,particulate_matter ,datetime,value
Simara,PM1,2019-08-08T09:39:31Z,3.3
Simara,PM1,2019-08-08T09:44:56Z,2.9
Simara,PM1,2019-08-08T09:57:46Z,2.8
Simara,PM1,2019-08-08T10:17:44Z,2.6
Simara,PM1,2019-08-08T10:27:34Z,2.5
Simara,PM1,2019-08-08T10:34:44Z,2.6
Simara,PM1,2019-08-08T11:07:55Z,2.7
Simara,PM1,2019-08-08T11:17:53Z,2.9
Simara,PM1,2019-08-08T11:27:38Z,2.7
Simara,PM1,2019-08-08T11:47:30Z,2.6
Simara,PM1,2019-08-08T12:00:24Z,2.7
Simara,PM1,2019-08-08T12:07:38Z,2.8
Simara,PM1,2019-08-08T12:12:27Z,2.9
Simara,PM1,2019-08-08T12:28:41Z,3.1
Simara,PM1,2019-08-08T12:37:49Z,2.9
Simara,PM1,2019-08-08T12:55:41Z,3.0
Simara,PM1,2019-08-08T13:04:35Z,3.2
Simara,PM1,2019-08-08T13:17:47Z,3.6
Simara,PM1,2019-08-08T13:23:53Z,3.4
Simara,PM1,2019-08-08T13:34:41Z,4.2
Simara,PM1,2019-08-08T13:47:26Z,5.7
Simara,PM1,2019-08-08T13:57:42Z,6.0
Simara,PM1,2019-08-08T14:03:21Z,6.1
Simara,PM1,2019-08-08T14:17:59Z,5.3
Simara,PM1,2019-08-08T14:59:45Z,4.3
Simara,PM1,2019-08-08T15:07:42Z,4.4
Simara,PM1,2019-08-08T15:51:37Z,3.7
Simara,PM1,2019-08-08T16:29:32Z,3.8
Simara,PM1,2019-08-08T16:37:41Z,4.1
Simara,PM1,2019-08-08T16:47:47Z,4.3
Simara,PM1,2019-08-08T16:57:36Z,4.4
Simara,PM1,2019-08-08T17:27:41Z,4.7
Simara,PM1,2019-08-08T17:47:55Z,4.8
Simara,PM1,2019-08-08T17:57:35Z,4.9
Simara,PM1,2019-08-08T18:17:24Z,5.3
Simara,PM1,2019-08-08T18:27:57Z,5.4
Simara,PM1,2019-08-08T18:37:33Z,5.5
Simara,PM1,2019-08-08T18:47:39Z,6.0
Simara,PM1,2019-08-08T19:17:32Z,6.1
Simara,PM1,2019-08-08T19:27:45Z,6.0
Simara,PM1,2019-08-08T19:37:54Z,6.1
Simara,PM1,2019-08-08T19:47:51Z,6.0
Simara,PM1,2019-08-08T19:57:51Z,5.9
Simara,PM1,2019-08-08T20:17:32Z,5.8
Simara,PM1,2019-08-08T20:27:55Z,5.5
Simara,PM1,2019-08-08T20:47:43Z,5.6
